GLAUX_ID	LEMMA	SENT	EN_SENT	EN_LEMMA	GOLD_ORIGINAL	GOLD_NORMALIZED	PREDICTED	CORRECT	DEFINITION_GOLD	DEFINITION_PREDICTED	SENSES	MAJORITY_SENSE	ERROR_ANALYSIS
107347363	σημεῖον	ταῦτ’ ἀκούσαντες ὀρθῶς λέγεσθαι ἡγούμενοι καὶ παρακελευόμενοί τε ἀλλήλοις καί τι καὶ θάρσος ἐκ τοῦ δαιμονίου λαβόντες αἴρονται τὰ [σημεῖα] καὶ προῆγον ἐκ τοῦ χάρακος .	The soldiers , hearing these arguments , approved of them ; and encouraging one another and inspired also by Heaven with a certain boldness , they took up the [standards] and set out from the camp .	standard	standard.n.06	standard.n.06	standard.n.06	TRUE	standard, banner: any distinctive flag	standard, banner: any distinctive flag	14	FALSE	0
116978970	σημεῖον	Ἀπόλλων δὲ αὐτοῖς [σημεῖον] ἐπιπέμπει ·	However , Apollo sent them a [sign] ;	sign	augury.n.01	augury.n.01	sign.n.01	FALSE	augury, sign, foretoken, preindication: an event that is experienced as indicating important things to come "he hoped it was an augury/it was a sign from God"	sign, mark: a perceptible indication of something not immediately apparent (as a visible clue that something has happened) "he showed signs of strain/they welcomed the signs of spring"	14	FALSE	2a: sense not correctly inferred from context
104971731	σημεῖον	ἕως τίνος παροξύνει με ὁ λαὸς οὗτος καὶ ἕως τίνος οὐ πιστεύουσί μοι ἐπὶ πᾶσι τοῖς [σημείοις] , οἷς ἐποίησα ἐν αὐτοῖς ;	How long does this people provoke me ? and how long do they refuse to believe me for all the [signs] which I have wrought among them ?	sign	augury.n.01	augury.n.01	augury.n.01	TRUE	augury, sign, foretoken, preindication: an event that is experienced as indicating important things to come "he hoped it was an augury/it was a sign from God"	augury, sign, foretoken, preindication: an event that is experienced as indicating important things to come "he hoped it was an augury/it was a sign from God"	14	FALSE	0
110147397	σημεῖον	ταύτην ἐποίησεν ἀρχὴν τῶν [σημείων] ὁ Ἰησοῦς ἐν Κανὰ τῆς Γαλιλαίας καὶ ἐφανέρωσεν τὴν δόξαν αὐτοῦ , καὶ ἐπίστευσαν εἰς αὐτὸν οἱ μαθηταὶ αὐτοῦ .	This beginning of his [signs] did Jesus in Cana of Galilee , and manifested his glory ; and his disciples believed on him .	sign	augury.n.01	augury.n.01	augury.n.01	TRUE	augury, sign, foretoken, preindication: an event that is experienced as indicating important things to come "he hoped it was an augury/it was a sign from God"	augury, sign, foretoken, preindication: an event that is experienced as indicating important things to come "he hoped it was an augury/it was a sign from God"	14	FALSE	0
107255278	πόλις	μετὰ τοῦτο χώρα θ’ , ὅσην διαπορεύοιτο , ὑποχείριος ἦν καὶ [πόλις] οὐδεμία ἠναντιοῦτο ἔξω Λαουινίου , ἣν πρώτην τε πόλιν οἱ σὺν Αἰνείᾳ κατάραντες εἰς Ἰταλίαν Τρῶες ἔκτισαν , καὶ ἀφ’ ἧς τὸ Ῥωμαίων ἦν γένος , ὡς καὶ πρότερόν μοι δεδήλωται .	After this all the country he marched through submitted to him and no [city] made any resistance but Lavinium , which was the first city built by the Trojans who land in Italy with Aeneas , and the one from which the Romans derive their origin , as I have shown earlier .	city	city.n.03	city.n.03	city.n.01	FALSE	city, metropolis: people living in a large densely populated municipality "the city voted for Republicans in 1994"	city, metropolis, urban_center: a large and densely populated urban area; may include several independent administrative districts "Ancient Troy was a great city"	10	FALSE	2a: sense not correctly inferred from context
118688663	πόλις	Φάβιος κλίμακας προσθεὶς ἐπαναβὰς κατὰ κράτος αἱρεῖ τὴν [πόλιν] .	and after the Bruttian revealed to him , in what part the walls might most successfully be attacked , Fabius there applied his ladders , and took the [town] by storm .	town	town.n.01	city.n.01	city.n.01	TRUE	city, metropolis, urban_center: a large and densely populated urban area; may include several independent administrative districts "Ancient Troy was a great city"	city, metropolis, urban_center: a large and densely populated urban area; may include several independent administrative districts "Ancient Troy was a great city"	10	TRUE	0
100681277	πόλις	σύμπλους δὲ γενόμενος , καὶ κρατήσας φύσεως ἐξ ἀνδρὸς μὲν καὶ ταύρου μεμιγμένης , τὴν δ’ ἰσχὺν ἐχούσης οἵαν προσήκει τὴν ἐκ τοιούτων σωμάτων συγκειμένην , τοὺς μὲν παῖδας διασώσας τοῖς γονεῦσιν ἀπέδωκε , τὴν δὲ [πόλιν] οὕτως ἀνόμου καὶ δεινοῦ καὶ δυσαπαλλάκτου προστάγματος ἠλευθέρωσεν .	Having embarked with them for Crete , he subdued this monster , half - man and half - bull , which possessed strength commensurate with its composite origin , and having rescued the children , he restored them to their parents , and thus freed the [city] from an obligation so savage , so terrible , and so ineluctable .	city	city.n.03	city.n.03	city.n.01	FALSE	city, metropolis: people living in a large densely populated municipality "the city voted for Republicans in 1994"	city, metropolis, urban_center: a large and densely populated urban area; may include several independent administrative districts "Ancient Troy was a great city"	10	FALSE	2a: sense not correctly inferred from context
106816529	πόλις	οἳ πορευθέντες εἰς Ἔντελλαν , καὶ πείσαντες τοὺς ἐν τῇ [πόλει] λαβεῖν ἑαυτοὺς συνοίκους , νυκτὸς ἐπιθέμενοι τοὺς μὲν ἡβῶντας ἀπέσφαξαν , τὰς δὲ γυναῖκας τῶν παρασπονδηθέντων γήμαντες κατέσχον τὴν πόλιν .	These made their way to Entella and persuaded the men of the [city] to receive them as fellow - inhabitants ; then they fell upon them by night , slew the men of military age , married the wives of the men with whom they had broken faith , and possessed themselves of the city .	city	city.n.01	city.n.01	city.n.01	TRUE	city, metropolis, urban_center: a large and densely populated urban area; may include several independent administrative districts "Ancient Troy was a great city"	city, metropolis, urban_center: a large and densely populated urban area; may include several independent administrative districts "Ancient Troy was a great city"	10	TRUE	0
121417140	πόλις	εἰ ἐθελήσουσι πάντες ἄνθρωποι εἶναι Χριστιανοὶ , οὐκ ἂν ἔτι οἵδε ἐθέλοιεν , ὅτι δὲ ψεῦδος τὸ τοιόνδε , δῆλον ἐκ τοῦ τὸ ὅσον ἐφ’ ἑαυτοῖς Χριστιανοὺς μὴ ἀμελεῖν τοῦ πανταχοῦ τῆς οἰκουμένης ἐπισπείρειν τὸν λόγον , τινὲς γοῦν ἔργον πεποίηνται ἐκπεριέρχεσθαι οὐ μόνον [πόλεις] ἀλλὰ καὶ κώμας καὶ ἐπαύλεις , ἵνα καὶ ἄλλους εὐσεβεῖς τῷ θεῷ κατασκευάσωσι .	Now that the above statement is false is clear from this , that Christians do not neglect , as far as in them lies , to take measures to disseminate their doctrine throughout the whole world . Some of them , accordingly , have made it their business to itinerate not only through [cities] , but even villages and country houses , that they might make converts to God .	city	city.n.01	city.n.01	city.n.01	TRUE	city, metropolis, urban_center: a large and densely populated urban area; may include several independent administrative districts "Ancient Troy was a great city"	city, metropolis, urban_center: a large and densely populated urban area; may include several independent administrative districts "Ancient Troy was a great city"	10	TRUE	0
106806494	πόλις	ὁ δὲ Ἰμίλκας τὰ ἱερὰ καὶ τὰς οἰκίας συλήσας καὶ φιλοτίμως ἐρευνήσας , τοσαύτην ὠφέλειαν συνήθροισεν ὅσην εἰκός ἐστιν ἐσχηκέναι [πόλιν] οἰκουμένην ὑπὸ ἀνδρῶν εἴκοσι μυριάδων , ἀπόρθητον δὲ ἀπὸ τῆς κτίσεως γεγενημένην , πλουσιωτάτην δὲ σχεδὸν τῶν τότε Ἑλληνίδων πόλεων γεγενημένην , καὶ ταῦτα τῶν ἐν αὐτῇ φιλοκαλησάντων εἰς παντοίων κατασκευασμάτων πολυτέλειαν ·	But Himilcar , after pillaging and industriously ransacking the temples and dwellings , collected as great a store of booty as a [city] could be expected to yield which had been inhabited by two hundred thousand people , had gone unravaged since the date of its founding , had been well - nigh the wealthiest of the Greek cities of that day , and whose citizens , furthermore , had shown their love of the beautiful in expensive collections of works of art of every description .	city	city.n.01	city.n.01	city.n.01	TRUE	city, metropolis, urban_center: a large and densely populated urban area; may include several independent administrative districts "Ancient Troy was a great city"	city, metropolis, urban_center: a large and densely populated urban area; may include several independent administrative districts "Ancient Troy was a great city"	10	TRUE	0
105300002	πόλις	δυνάμενος γὰρ συγχρήσασθαι ταῖς τῶν ἀστυγειτόνων ὁρμαῖς πρός τε τὴν τῆς χώρας τῆς τούτων καταφθορὰν καὶ τὴν τῆς [πόλεως] ταπείνωσιν , καὶ τοῦτο πρᾶξαι μετὰ τῆς μεγίστης χάριτος , ἐπὶ μὲν τὴν τοιαύτην αἵρεσιν οὐδαμῶς αὑτὸν ἐνέδωκε , καταπληξάμενος δὲ κα- κἀκείνους καὶ τούτους ἐπὶ τῷ κοινῇ συμφέροντι διὰ λόγου τὴν ἐξαγωγὴν ἀμφοτέρους ἠνάγκασε ποιήσασθαι περὶ τῶν ἀμφισβητουμένων , οὐχ αὑτὸν ἀποδείξας κριτὴν ὑπὲρ τῶν ἀντιλεγομένων , ἀλλὰ κοινὸν ἐκ πάντων τῶν Ἑλλήνων καθίσας κριτήριον .	It was in his power to avail himself of the animosity of the neighbouring peoples to devastate the territory of Sparta and humiliate the [city] , winning thereby profound thanks , but instead of adopting such a course he struck equal terror into the Spartans and their enemies and compelled them to their common good to settle their differences by a congress , not assuming himself the right of judging their disputes , but appointing a court of arbitration selected from all the Greek states .	city	city.n.03	city.n.03	city.n.01	FALSE	city, metropolis: people living in a large densely populated municipality "the city voted for Republicans in 1994"	city, metropolis, urban_center: a large and densely populated urban area; may include several independent administrative districts "Ancient Troy was a great city"	10	FALSE	2a: sense not correctly inferred from context
